source_id,file,sheet,cell,formula,shared_anchor,cached_value,cache_kind,external_reference,verification
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,D143,'Water and Burning'!D118,,3.1319,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,E143,'Water and Burning'!E118,,20.789600141632313,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,F143,'Water and Burning'!F118,,3.0324,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,G143,'Water and Burning'!G118,,3.176985216641653,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,H143,'Water and Burning'!H118,,4.0142,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,I143,'Water and Burning'!I118,,3.174,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,J143,'Water and Burning'!J118,,20.930696029096705,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,K143,'Water and Burning'!K118,,3.0687,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,L143,'Water and Burning'!L118,,3.3175803402646418,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,C144,'Water and Burning'!C119,,3.9857,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,D144,'Water and Burning'!D119,,3.1465,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,E144,'Water and Burning'!E119,,21.055272599543365,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,F144,'Water and Burning'!F119,,3.0458,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,G144,'Water and Burning'!G119,,3.200381376132218,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,H144,'Water and Burning'!H119,,3.9792,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,I144,'Water and Burning'!I119,,3.1363,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,J144,'Water and Burning'!J119,,21.182649778850024,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,K144,'Water and Burning'!K119,,3.0339,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,L144,'Water and Burning'!L119,,3.264993782482538,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,C145,'Water and Burning'!C120,,3.963,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,D145,'Water and Burning'!D120,,3.1346,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,E145,'Water and Burning'!E120,,20.90335604340147,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,F145,'Water and Burning'!F120,,3.0351,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,G145,'Water and Burning'!G120,,3.174248707969116,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,H145,'Water and Burning'!H120,,3.9484,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,I145,'Water and Burning'!I120,,3.1086,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,J145,'Water and Burning'!J120,,21.26937493668321,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,K145,'Water and Burning'!K120,,3.0057,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,L145,'Water and Burning'!L120,,3.3101717815093608,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,C146,'Water and Burning'!C121,,3.9548,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,D146,'Water and Burning'!D121,,3.1302,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,E146,'Water and Burning'!E121,,20.850611914635383,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,F146,'Water and Burning'!F121,,3.0312,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,G146,'Water and Burning'!G121,,3.162737205290389,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,H146,'Water and Burning'!H121,,4.0788,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,I146,'Water and Burning'!I121,,3.2097,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,J146,'Water and Burning'!J121,,21.307737569873492,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,K146,'Water and Burning'!K121,,3.1043,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,L146,'Water and Burning'!L121,,3.2837959933950334,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,C147,'Water and Burning'!C122,,3.9703,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,D147,'Water and Burning'!D122,,3.1465,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,E147,'Water and Burning'!E122,,20.7490617837443,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,F147,'Water and Burning'!F122,,3.046,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,G147,'Water and Burning'!G122,,3.1940251072620454,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,H147,'Water and Burning'!H122,,3.9916,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,I147,'Water and Burning'!I122,,3.126,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,J147,'Water and Burning'!J122,,21.685539633229787,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,K147,'Water and Burning'!K122,,3.0231,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,L147,'Water and Burning'!L122,,3.291746641074856,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,C148,'Water and Burning'!C123,,3.9759,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,D148,'Water and Burning'!D123,,3.1561,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,E148,'Water and Burning'!E123,,20.61923086596746,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,F148,'Water and Burning'!F123,,3.0555,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,G148,'Water and Burning'!G123,,3.187478216786541,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,H148,'Water and Burning'!H123,,3.9488,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,I148,'Water and Burning'!I123,,3.1174,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,J148,'Water and Burning'!J123,,21.054497568881683,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,K148,'Water and Burning'!K123,,3.0133,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,L148,'Water and Burning'!L123,,3.339321229229482,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,C149,AVERAGE(C142:C148),C149,3.9724714285714287,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,D149,AVERAGE(D142:D148),C149,3.146642857142857,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,E149,AVERAGE(E142:E148),C149,20.789017008877078,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,F149,AVERAGE(F142:F148),C149,3.0465428571428568,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,G149,AVERAGE(G142:G148),C149,3.18115907274417,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,H149,AVERAGE(H142:H148),C149,3.9839714285714285,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,I149,AVERAGE(I142:I148),C149,3.140685714285714,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,J149,AVERAGE(J142:J148),C149,21.165691795378404,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,K149,AVERAGE(K142:K148),C149,3.036942857142858,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,L149,AVERAGE(L142:L148),C149,3.303278981059459,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,C150,STDEV(C142:C148),C150,0.01785858470369503,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,D150,STDEV(D142:D148),C150,0.017711188285267323,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,E150,STDEV(E142:E148),C150,0.16955189271211243,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,F150,STDEV(F142:F148),C150,0.017095209576843188,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,G150,STDEV(G142:G148),C150,0.013283684215876562,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,H150,STDEV(H142:H148),C150,0.05124795001707274,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,I150,STDEV(I142:I148),C150,0.03754341613702861,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,J150,STDEV(J142:J148),C150,0.30535237722411285,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,K150,STDEV(K142:K148),C150,0.03658122729592585,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,L150,STDEV(L142:L148),C150,0.02474861707592214,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,C153,'Water and Burning'!C126,,3.9608,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,D153,'Water and Burning'!D126,,3.1819,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,E153,'Water and Burning'!E126,,19.665219147646933,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,F153,'Water and Burning'!F126,,2.9724,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,G153,'Water and Burning'!G126,,6.584116408435219,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,H153,'Water and Burning'!H126,,3.9011,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,I153,'Water and Burning'!I126,,3.0536,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,J153,'Water and Burning'!J126,,21.724641767706547,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,K153,'Water and Burning'!K126,,2.8438,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,L153,'Water and Burning'!L126,,6.870578988734609,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,C154,'Water and Burning'!C127,,3.9998,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,D154,'Water and Burning'!D127,,3.1956,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,E154,'Water and Burning'!E127,,20.10600530026501,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,F154,'Water and Burning'!F127,,2.984,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,G154,'Water and Burning'!G127,,6.621604706471405,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,H154,'Water and Burning'!H127,,4.1045,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,I154,'Water and Burning'!I127,,3.2133,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,J154,'Water and Burning'!J127,,21.712754294067487,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,K154,'Water and Burning'!K127,,2.9909,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,L154,'Water and Burning'!L127,,6.921233622755421,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,C155,'Water and Burning'!C128,,4.0388,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,D155,'Water and Burning'!D128,,3.2276,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,E155,'Water and Burning'!E128,,20.08517381400417,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,F155,'Water and Burning'!F128,,3.0128,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,G155,'Water and Burning'!G128,,6.6550997645309184,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,H155,'Water and Burning'!H128,,4.0654,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,I155,'Water and Burning'!I128,,3.1635,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,J155,'Water and Burning'!J128,,22.184778865548292,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,K155,'Water and Burning'!K128,,2.9467,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,L155,'Water and Burning'!L128,,6.85316895843212,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,C156,'Water and Burning'!C129,,3.9551,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,D156,'Water and Burning'!D129,,3.1573,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,E156,'Water and Burning'!E129,,20.171424237061,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,F156,'Water and Burning'!F129,,2.9494,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,G156,'Water and Burning'!G129,,6.584740126057087,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,H156,'Water and Burning'!H129,,3.9669,n,False,not_recomputed
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,W&B Figures,I156,'Water and Burning'!I129,,3.0921,n,False,not_recomputed
