source_row,time_min,temperature_c,dta_uv,mass_ug,dtg_ug_min,time_s,temperature_k,mass_kg
9263,76.966666666666669,792.07904052734398,12.773323774337801,2528.6822509765602,0.294921875,4618.000000000000140,1065.22904052734398,0.0000025286822509765602
9264,76.974999999999994,792.160888671875,12.769873380661,2528.7203369140602,0.19384765625,4618.499999999999640,1065.310888671875,0.0000025287203369140602
9265,76.983333333333334,792.24151611328102,12.7665059566498,2528.7598876953102,9.1796875E-2,4619.000000000000040,1065.39151611328102,0.0000025287598876953102
9266,76.99166666666666,792.32513427734398,12.7634408473969,2528.7730712890602,0.1806640625,4619.49999999999960,1065.47513427734398,0.0000025287730712890602
9267,77,792.40576171875,12.7604691982269,2528.7803955078102,0.24755859375,4620,1065.55576171875,0.0000025287803955078102
9268,77.00833333333334,792.48937988281295,12.757826566696201,2528.7501220703102,0.37158203125,4620.50000000000040,1065.63937988281295,0.0000025287501220703102
9269,77.016666666666666,792.56884765625,12.7549369335175,2528.7296142578102,0.52490234375,4620.999999999999960,1065.71884765625,0.0000025287296142578102
9270,77.025000000000006,792.65008544921898,12.7521941661835,2528.7408447265602,0.62939453125,4621.500000000000360,1065.80008544921898,0.0000025287408447265602
9271,77.033333333333331,792.73193359375,12.7493245601654,2528.7501220703102,0.62353515625,4621.999999999999860,1065.88193359375,0.0000025287501220703102
9272,77.041666666666671,792.81378173828102,12.74662566185,2528.7310791015602,0.74853515625,4622.500000000000260,1065.96378173828102,0.0000025287310791015602
9273,77.05,792.89678955078102,12.7442939281464,2528.7178955078102,0.80322265625,4623.00,1066.04678955078102,0.0000025287178955078102
9274,77.058333333333337,792.98040771484398,12.741941213607801,2528.6934814453102,0.8662109375,4623.500000000000220,1066.13040771484398,0.0000025286934814453102
9275,77.066666666666663,793.065185546875,12.739729642867999,2528.6632080078102,0.76953125,4623.999999999999780,1066.215185546875,0.0000025286632080078102
9276,77.075000000000003,793.148193359375,12.737237691879301,2528.6441650390602,0.935546875,4624.500000000000180,1066.298193359375,0.0000025286441650390602
9277,77.083333333333329,793.23297119140602,12.7348144054413,2528.6422119140602,1.091796875,4624.999999999999740,1066.38297119140602,0.0000025286422119140602
9278,77.091666666666669,793.31365966796898,12.7322890758514,2528.6158447265602,1.2001953125,4625.500000000000140,1066.46365966796898,0.0000025286158447265602
9279,77.099999999999994,793.39666748046898,12.7299420833588,2528.6021728515602,1.390625,4625.999999999999640,1066.54666748046898,0.0000025286021728515602
9280,77.108333333333334,793.480224609375,12.7274539470673,2528.5816650390602,1.404296875,4626.500000000000040,1066.630224609375,0.0000025285816650390602
9281,77.11666666666666,793.564453125,12.725195646286,2528.5889892578102,1.4658203125,4626.99999999999960,1066.714453125,0.0000025285889892578102
9282,77.125,793.64508056640602,12.722880125045799,2528.5567626953102,1.197265625,4627.500,1066.79508056640602,0.0000025285567626953102
9283,77.13333333333334,793.7275390625,12.720593214035,2528.5323486328102,0.98291015625,4628.00000000000040,1066.8775390625,0.0000025285323486328102
9284,77.141666666666666,793.80938720703102,12.718380689621,2528.5040283203102,0.92578125,4628.499999999999960,1066.95938720703102,0.0000025285040283203102
9285,77.150000000000006,793.89294433593795,12.7158772945404,2528.4678955078102,1.08203125,4629.000000000000360,1067.04294433593795,0.0000025284678955078102
9286,77.158333333333331,793.97424316406295,12.713392972946201,2528.4527587890602,0.9130859375,4629.499999999999860,1067.12424316406295,0.0000025284527587890602
9287,77.166666666666671,794.05603027343795,12.7108209133148,2528.4356689453102,1.0419921875,4630.000000000000260,1067.20603027343795,0.0000025284356689453102
9288,77.174999999999997,794.14141845703102,12.7083451747894,2528.4639892578102,0.87451171875,4630.499999999999820,1067.29141845703102,0.0000025284639892578102
9289,77.183333333333337,794.223876953125,12.705671072006201,2528.4869384765602,0.7939453125,4631.000000000000220,1067.373876953125,0.0000025284869384765602
9290,77.191666666666663,794.30511474609398,12.702999830246,2528.4884033203102,0.6875,4631.499999999999780,1067.45511474609398,0.0000025284884033203102
9291,77.2,794.386962890625,12.700412511825601,2528.4639892578102,0.60009765625,4632.0,1067.536962890625,0.0000025284639892578102
9292,77.208333333333329,794.46875,12.6974542140961,2528.4791259765602,0.80615234375,4632.499999999999740,1067.61875,0.0000025284791259765602
9293,77.216666666666669,794.552978515625,12.6947801113129,2528.4508056640602,0.84423828125,4633.000000000000140,1067.702978515625,0.0000025284508056640602
9294,77.224999999999994,794.63537597656295,12.692050695419301,2528.4678955078102,1.0966796875,4633.499999999999640,1067.78537597656295,0.0000025284678955078102
