scenario_id,tau,u_core,u_surface,carbon_mean,carbon_max,co2_body,co2_generated,co2_net_out,u_res,v_res
carbon_low,4.7,0.9747945264032942,0.9835069177898693,0.012275920504044023,0.012730730161322422,0.022250512388984213,0.24693101987398894,0.22468050748500484,,
carbon_low,4.800000000000001,0.9762819204840464,0.9844821515993493,0.011131810420194127,0.011547446534096934,0.02093642732562627,0.24721704739495126,0.22628062006932526,,
carbon_low,4.9,0.9776917829595722,0.9854063246710152,0.01009303493772379,0.010472628666359798,0.019690962557949606,0.2474767412655689,0.22778577870761946,,
carbon_low,5.0,0.9790270666998252,0.9862814105847552,0.009150080661558929,0.009496549804184191,0.0185114889396956,0.24771247983461006,0.22920099089491452,,
carbon_low,5.1000000000000005,0.9802907395305882,0.9871093880589981,0.008294267827326734,0.008610325524926691,0.017395366644367367,0.24792643304316808,0.23053106639880078,,
carbon_low,5.2,0.9814857643621135,0.9878922284348922,0.0075176806789005145,0.007805844802911573,0.016339962442820245,0.2481205798302746,0.23178061738745456,,
carbon_low,5.300000000000001,0.9826150821829875,0.9886318849873353,0.006813103225009337,0.0070757062050078616,0.015342664477532658,0.24829672419374738,0.2329540597162149,,
carbon_low,5.4,0.9836815976173393,0.9893302838696997,0.006173960009900308,0.006413158894241487,0.01440089479768859,0.2484565099975246,0.2340556151998363,,
carbon_low,5.5,0.984688166770291,0.9899893165162519,0.005594261553067725,0.005812048134017425,0.013512119895750014,0.24860143461173287,0.23508931471598288,,
carbon_low,5.6000000000000005,0.9856375871111686,0.9906108333420711,0.0050685541321140734,0.005266764999502094,0.012673859464636752,0.24873286146697124,0.23605900200233448,,
carbon_low,5.7,0.986532589166654,0.9911966385947826,0.004591873601046106,0.004772200016386244,0.011883693574787524,0.2488520315997383,0.23696833802495063,,
carbon_low,5.800000000000001,0.9873758298169435,0.9917484862258026,0.00415970295384161,0.004323700460699474,0.011139268452102374,0.24896007426153935,0.2378208058094369,,
carbon_low,5.9,0.9881698870071893,0.9922680766610994,0.0037679333600118604,0.00391703106661512,0.010438301020938482,0.24905801665999677,0.23861971563905826,,
carbon_low,6.0,0.9889172557042171,0.9927570543628109,0.0034128284151646155,0.0035483379022705295,0.009778582360835874,0.2491467928962086,0.23936821053537272,,
carbon_low,6.1000000000000005,0.9896203449448062,0.9932170060834946,0.0030909913652580104,0.0032141151865146093,0.00915798021139167,0.2492272521586853,0.24006927194729363,,
carbon_low,6.2,0.990281475836797,0.9936494597243659,0.0027993350783278954,0.002911174832148332,0.008574440646591663,0.249300166230418,0.24072572558382632,,
carbon_low,6.300000000000001,0.9909028803880451,0.994055883717699,0.002535054551965996,0.0026366185136062446,0.008025989027866913,0.24936623636200844,0.24134024733414156,,
carbon_low,6.4,0.991486701050884,0.9944376868616268,0.0022956017587160336,0.0023878120690972613,0.007510730334097496,0.2494260995603209,0.24191536922622345,,
carbon_low,6.5,0.9920349908813028,0.9947962185430034,0.0020786626448316887,0.0021623620589413172,0.0070268489566662155,0.24948033433879196,0.24245348538212574,,
carbon_low,6.6000000000000005,0.9925497142226363,0.9951327692907277,0.0018821361104985326,0.0019580943131696747,0.006572608038409168,0.2495294659723752,0.24295685793396612,,
carbon_low,6.7,0.9930327478332246,0.995448571608146,0.0017041148116582621,0.0017730343123696225,0.006146348426856401,0.24957397129708525,0.24342762287022907,,
carbon_low,6.800000000000001,0.993485882386308,0.9957448010387612,0.00154286763498835,0.0016053892562245841,0.005746487304448584,0.24961428309125255,0.24386779578680434,,
carbon_low,6.9,0.9939108242784334,0.9960225774246174,0.0013968237083875575,0.001453531684208891,0.005371516551400745,0.2496507940729028,0.2442792775215024,,
carbon_low,7.0,0.994309197689951,0.9962829663213969,0.0012645578195051373,0.0013159845224297037,0.005020000890510716,0.2496838605451235,0.24466385965461296,,
carbon_low,7.1000000000000005,0.9946825468477591,0.9965269805384762,0.0011447771244403751,0.0011914074396595239,0.0046905758574308015,0.24971380571888963,0.24502322986145905,,
carbon_low,7.2,0.9950323384464603,0.9967555817760313,0.0010363090377432734,0.0010785844041687896,0.0043819456346901285,0.24974092274056403,0.24535897710587395,,
carbon_low,7.300000000000001,0.9953599641894739,0.9969696823347264,0.0009380902032837039,0.0009764123410516033,0.004092880783030046,0.249765477449179,0.24567259666614905,,
carbon_low,7.4,0.9956667434165253,0.9971701468766455,0.0008491564534443429,0.0008838907973450329,0.003822215899355402,0.24978771088663881,0.24596549498728365,,
carbon_low,7.5,0.995953925788317,0.997357794218912,0.0007686336714529692,0.0008001125293831237,0.003568847226772205,0.24980784158213665,0.24623899435536462,,
carbon_low,7.6000000000000005,0.9962226940031115,0.9975333991439796,0.0006957294785247343,0.0007242549335134774,0.00333173023874232,0.24982606763036863,0.24649433739162657,,
carbon_low,7.7,0.9964741665234784,0.9976976942128121,0.0006297256738579353,0.0006555722475517092,0.003109877216304367,0.24984256858153525,0.24673269136523102,,
carbon_low,7.800000000000001,0.9967094002946173,0.9978513715691919,0.000569971361441667,0.0005933884561739114,0.002902354834556352,0.24985750715963928,0.2469551523250833,,
carbon_low,7.9,0.996929393438462,0.99799508472519,0.0005158767031147212,0.0005370908388673984,0.002708281772140613,0.24987103082422085,0.24716274905208077,,
carbon_low,8.0,0.997135087910272,0.9981294503194253,0.00046690724238642226,0.000486124104094331,0.002526826355288331,0.24988327318940298,0.24735644683411517,,
carbon_low,8.1,0.9973273721066382,0.998255049841155,0.0004225787482158997,0.0004399850579908495,0.0023572042460446112,0.24989435531294565,0.2475371510669015,,
carbon_low,8.200000000000001,0.9975070834157784,0.9983724313144925,0.0003824525322699515,0.00039821776024562044,0.0021986761825817367,0.24990438686693214,0.24770571068435088,,
carbon_low,8.3,0.9976750107027361,0.998482110938152,0.0003461311971648535,0.0003604091237966409,0.0020505457779991577,0.24991346720070856,0.24786292142270988,,
carbon_low,8.4,0.9978318967236064,0.9985845746770764,0.0003132547768652012,0.00032618491867197744,0.0019121573826791371,0.24992168630578349,0.24800952892310474,,
carbon_low,8.5,0.9979784404642523,0.9986802798031821,0.00028349723378631156,0.00029520614369981285,0.0017828940141052729,0.24992912569155307,0.24814623167744843,,
carbon_low,8.6,0.998115299400133,0.9987696563831612,0.0002565632802450106,0.0002671657329429087,0.0016621753570353344,0.2499358591799385,0.2482736838229037,,
carbon_low,8.700000000000001,0.9982430916748691,0.9988531087119489,0.00023218549474717965,0.00024178556659126208,0.0015494558360376926,0.2499419536263129,0.24839249779027597,,
carbon_low,8.8,0.998362398196065,0.9989310166910095,0.0002101217062076087,0.00021881375869144723,0.001444222761637311,0.24994746957344763,0.24850324681181124,,
carbon_low,8.9,0.9984737646476354,0.9990037371510779,0.0001901526215861708,0.0001980221965184768,0.001345994550660249,0.24995246184460285,0.24860646729394364,,
carbon_low,9.0,0.9985777034185461,0.9990716051193981,0.00017207967461071945,0.00017920430862186957,0.001254319020803544,0.24995698008134679,0.24870266106054428,,
carbon_low,9.1,0.9986746954484227,0.9991349350318487,0.00015572307525700045,0.00016217304061683468,0.0011687717589794898,0.24996106923118516,0.24879229747220666,,
carbon_low,9.200000000000001,0.9987651919909395,0.9991940218906398,0.00014092004148392843,0.00014675901965828444,0.001088954562580486,0.2499647699896283,0.24887581542704906,,
carbon_low,9.3,0.9988496162962952,0.9992491423685108,0.0001275231963924624,0.0001328088902430057,0.00101449395247406,0.24996811920090112,0.24895362524842832,,
carbon_low,9.4,0.9989283652143925,0.9993005558605531,0.00011539911550077711,0.00012018380554622488,0.0009450397562596266,0.24997115022112407,0.2490261104648655,,
carbon_low,9.5,0.9990018107206103,0.9993485054849521,0.00010442701021935365,0.00010875805992467937,0.0008802637600921708,0.24997389324744448,0.24909362948735342,,
carbon_low,9.600000000000001,0.9990703013662575,0.999393219034068,9.449753487798743e-05,9.841784951998263e-05,0.0008198584271968409,0.24997637561627994,0.2491565171890839,,
carbon_low,9.700000000000001,0.9991341636559683,0.9994349098773851,8.551170581278624e-05,8.906014908371977e-05,0.0007635356810569673,0.24997862207354643,0.24921508639249007,,
carbon_low,9.8,0.999193703354416,0.9994737778179215,7.737992207442123e-05,8.059169422869602e-05,0.0007110257511510284,0.24998065501948113,0.24926962926833063,,
carbon_low,9.9,0.99924920672482,0.9995100099037562,7.002107827795856e-05,7.292805929783337e-05,0.0006620760790372077,0.24998249473043027,0.2493204186513937,,
carbon_low,10.0,0.9993009417017791,0.9995437811963656,6.336176098756533e-05,6.599282194141195e-05,0.0006164502825331884,0.24998415955975312,0.24936770927722038,,
carbon_low,10.100000000000001,0.9993491590009872,0.9995752554974717,5.733552082369298e-05,5.971680631216346e-05,0.0005739271757102558,0.24998566611979417,0.2494117389440842,,
carbon_low,10.200000000000001,0.9993940931684246,0.9996045860361196,5.1882213202807746e-05,5.403739753300532e-05,0.0005342998424113173,0.24998702944669943,0.24945272960428827,,
carbon_low,10.3,0.9994359635715873,0.9996319161176876,4.69474012766376e-05,4.8897920770302075e-05,0.0004973747610092606,0.249988263149681,0.24949088838867192,,
carbon_low,10.4,0.9994749753353093,0.9996573797365236,4.248181523500638e-05,4.4247078862290896e-05,0.00046297097814267183,0.24998937954619121,0.2495264085680488,,
carbon_low,10.5,0.9995113202246935,0.999681102153863,3.844086267889703e-05,4.003844301305521e-05,0.00043091932919800434,0.24999038978433014,0.24955947045513255,,
carbon_low,10.600000000000001,0.999545177477625,0.9997032004426706,3.47841852632846e-05,3.622999157211857e-05,0.00040106170334893706,0.24999130395368396,0.24959024225033555,,
carbon_low,10.700000000000001,0.999576714589276,0.9997237840009968,3.1475257256925444e-05,3.27836923828527e-05,0.0003732503510131047,0.24999213118568553,0.24961888083467276,,
carbon_low,10.8,0.9996060880509623,0.9997429550353936,2.8481022072742618e-05,2.9665124603596384e-05,0.0003473472316420989,0.24999287974448164,0.24964553251283972,,
carbon_low,10.9,0.9996334440456329,0.9997608090159081,2.5771563191415756e-05,2.684313628745148e-05,0.0003232233998213438,0.249993557109202,0.24967033370938077,,
carbon_low,11.0,0.9996589191022089,0.9997774351041013,2.3319806235647598e-05,2.428953435361514e-05,0.0003007584277209124,0.24999417004844107,0.24969341162072012,,
carbon_low,11.100000000000001,0.9996826407109087,0.9997929165555052,2.110124925643608e-05,2.197880389799969e-05,0.00027983986200562887,0.249994724687686,0.2497148848256803,,
carbon_low,11.200000000000001,0.9997047279016171,0.9998073310978691,1.909371856834636e-05,1.988785407666744e-05,0.00026036271338199674,0.24999522657035805,0.249734863856976,,
carbon_low,11.3,0.9997252917872862,0.9998207512864995,1.7277147720823937e-05,1.7995788054910566e-05,0.00024222897702983853,0.24999568071306985,0.24975345173603997,,
carbon_low,11.4,0.9997444360742602,0.9998332448379437,1.5633377419363907e-05,1.6283694750046758e-05,0.00022534718223744148,0.2499960916556453,0.24977074447340775,,
carbon_low,11.5,0.9997622575413561,0.9998448749432123,1.4145974415983339e-05,1.473446030937049e-05,0.00020963196962985872,0.24999646350639632,0.24978683153676615,,
carbon_low,11.600000000000001,0.9997788464894297,0.9998557005616826,1.2800067574881998e-05,1.333259745820439e-05,0.00019500369445041478,0.2499967999831067,0.24980179628865584,,
carbon_low,11.700000000000001,0.9997942871631055,0.9998657766967772,1.1582199488187628e-05,1.2064091028455639e-05,0.0001813880544249913,0.24999710445012835,0.24981571639570294,,
carbon_low,11.8,0.9998086581462435,0.9998751546544614,1.0480192169876337e-05,1.0916258137158332e-05,0.0001687157408069993,0.249997379951958,0.24982866421115035,,
carbon_low,11.9,0.9998220327326617,0.9998838822855425,9.483025494801263e-06,9.877621628687868e-06,0.00015692211126783843,0.24999762924362687,0.24984070713235826,,
carbon_low,12.0,0.9998344792735501,0.9998920042127208,8.580727175582198e-06,8.937795525037422e-06,0.00014594688336285434,0.24999785481820683,0.24985190793484305,,
carbon_low,12.100000000000001,0.9998460615029409,0.9998995620432877,7.764273184117765e-06,8.08738134700447e-06,0.00013573384736619384,0.24999805893170465,0.24986232508433756,,
carbon_low,12.200000000000001,0.9998568388425328,0.9999065945683121,7.025497627776874e-06,7.3178742764791455e-06,0.00012623059732937391,0.2499982436255937,0.2498720130282635,,
carbon_low,12.3,0.9998668666870978,0.9999131379491321,6.357011183906895e-06,6.621578227291099e-06,0.00011738827927773144,0.2499984107472048,0.2498810224679262,,
carbon_low,12.4,0.9998761966716335,0.9999192258919096,5.752127281069126e-06,5.991528980195104e-06,0.00010916135551614588,0.24999856196818057,0.24988940061266357,,
carbon_low,12.5,0.9998848769213693,0.9999248898109656,5.2047952921996296e-06,5.421424617409025e-06,0.0001015073840704663,0.24999869880117784,0.24989719141710648,,
carbon_low,12.600000000000001,0.9998929522856616,0.9999301589815864,4.709540074443786e-06,4.905562564436633e-06,9.43868123439195e-05,0.2499988226149823,0.24990443580263755,,
carbon_low,12.700000000000001,0.9999004645567666,0.9999350606829436,4.261407253403001e-06,4.438782612412953e-06,8.776278411841606e-05,0.24999893464818768,0.24991117186406836,,
carbon_low,12.8,0.999907452674425,0.9999396203317343,3.855913706577274e-06,4.016415353539618e-06,8.160095907911419e-05,0.24999903602157425,0.24991743506249425,,
carbon_low,12.9,0.9999139529171301,0.9999438616071191,3.4890027524462485e-06,3.6342355159112906e-06,7.586934408687953e-05,0.24999912774931268,0.2499232584052248,,
carbon_low,13.0,0.9999199990809112,0.9999478065674998,3.157003598409031e-06,3.2884197326949386e-06,7.053813546741469e-05,0.2499992107491011,0.2499286726136327,,
carbon_low,13.100000000000001,0.9999256226464139,0.9999514757596473,2.856594643159513e-06,2.9755083246897523e-06,6.557957162787896e-05,0.24999928585134,0.249933706279711,,
carbon_low,13.200000000000001,0.9999308529350103,0.9999548883206583,2.584770267424546e-06,2.692370715196966e-06,6.096779535182085e-05,0.24999935380743404,0.2499383860120811,,
carbon_low,13.3,0.9999357172546337,0.9999580620731999,2.338810781714612e-06,2.436174132258439e-06,5.6678725161258924e-05,0.24999941529730554,0.249942736572143,,
carbon_low,13.4,0.9999402410359861,0.9999610136144627,2.1162552311727116e-06,2.2043552860353257e-06,5.268993517083653e-05,0.24999947093619315,0.2499467810010211,,
carbon_low,13.5,0.9999444479597366,0.9999637583992237,1.9148767860666246e-06,1.994594738715186e-06,4.898054289319609e-05,0.24999952128080444,0.24995054073791012,,
carbon_low,13.600000000000001,0.9999483600752803,0.9999663108173987,1.7326604722337308e-06,1.8047937111496176e-06,4.553110448714658e-05,0.24999956683488286,0.2499540357303945,,
carbon_low,13.700000000000001,0.9999519979116043,0.9999686842664385,1.5677830191105814e-06,1.6330530946992155e-06,4.232351697089245e-05,0.24999960805424615,0.24995728453727406,,
carbon_low,13.8,0.9999553805807675,0.9999708912188942,1.418594624091859e-06,1.4776544587377386e-06,3.934092695162469e-05,0.249999645351345,0.24996030442439204,,
carbon_low,13.9,0.9999585258744687,0.9999729432854757,1.283602451074554e-06,1.3370428641605878e-06,3.656764545021727e-05,0.24999967909938828,0.24996311145393682,,
carbon_low,14.0,0.9999614503541573,0.999974851273883,1.1614556983419083e-06,1.209811311250069e-06,3.398906842568532e-05,0.24999970963607657,0.24996572056764965,,
carbon_low,14.100000000000001,0.9999641694351005,0.9999766252436952,1.0509320865998053e-06,1.0946866665502171e-06,3.15916026285216e-05,0.24999973726697944,0.2499681456643498,,
carbon_low,14.200000000000001,0.9999666974648043,0.9999782745575728,9.509256321508542e-07,9.905169281584435e-07,2.9362596435096506e-05,0.24999976226859316,0.249970399672157,,
carbon_low,14.3,0.9999690477961581,0.9999798079290079,8.604355830191148e-07,8.962597021961289e-07,2.7290275337050053e-05,0.24999978489110558,0.24997249461576732,,
carbon_low,14.4,0.9999712328556495,0.9999812334668601,7.785564074487379e-07,8.109717753082062e-07,2.5363681780090186e-05,0.2499998053608994,0.2499744416791183,,
carbon_low,14.5,0.9999732642069701,0.9999825587168794,7.044687347078694e-07,7.337996789825008e-07,2.357261906589616e-05,0.24999982388281758,0.24997625126375075,,
carbon_low,14.600000000000001,0.9999751526103197,0.9999837907004222,6.374311576396704e-07,6.63971151381925e-07,2.1907599048975314e-05,0.24999984064221192,0.24997793304316193,,
carbon_low,14.700000000000001,0.999976908077697,0.999984935950542,5.767728150096714e-07,6.007874113449275e-07,2.0359793377391354e-05,0.24999985580679757,0.24997949601341923,,
carbon_low,14.8,0.9999785399244325,0.9999860005456322,5.218866794885583e-07,5.436161673208849e-07,1.8920988042329033e-05,0.24999986952833145,0.24998094854028818,,
carbon_low,14.9,0.9999800568172235,0.9999869901407791,4.7222348415951564e-07,4.918852913482629e-07,1.7583541016540853e-05,0.24999988194413036,0.2499822984031128,,
carbon_low,15.0,0.9999814668188987,0.9999879099969845,4.2728622681945443e-07,4.4507709482711847e-07,1.63403427758841e-05,0.24999989317844457,0.24998355283566787,,
carbon_low,15.100000000000001,0.9999827774301344,0.9999887650083933,3.8662519711754574e-07,4.0272314885032503e-07,1.5184779511455683e-05,0.24999990334370203,0.2499847185641898,,
carbon_low,15.200000000000001,0.9999839956283214,0.9999895597276626,3.4983347679989007e-07,3.643995972993909e-07,1.4110698852312927e-05,0.24999991254163212,0.24998580184277908,,
carbon_low,15.3,0.9999851279037779,0.9999902983895996,3.1654286805799103e-07,3.297229158352585e-07,1.311237793047754e-05,0.2499999208642843,0.24998680848635296,,
carbon_low,15.4,0.9999861802934847,0.9999909849331801,2.8642020925814283e-07,2.983460743710518e-07,1.2184493630901905e-05,0.24999992839494886,0.24998774390131734,,
carbon_low,15.5,0.9999871584125103,0.999991623022057,2.591640412014948e-07,2.6995506464677795e-07,1.132209487937168e-05,0.24999993520899094,0.2499886131141108,,
carbon_low,15.600000000000001,0.999988067483278,0.9999922160636664,2.3450159056912465e-07,2.442657581757327e-07,1.052057683096789e-05,0.24999994137460368,0.2499894207977721,,
carbon_low,15.700000000000001,0.999988912362829,0.9999927672270164,2.121860403778507e-07,2.2102106313520625e-07,9.77565683075202e-06,0.24999994695349118,0.2499901712966599,,
carbon_low,15.8,0.9999896975682077,0.9999932794592565,1.9199406014240376e-07,1.9998835176293706e-07,9.083352026804865e-06,0.24999995200148611,0.24999086864945894,,
carbon_low,15.9,0.9999904273001012,0.999993755501107,1.737235710366329e-07,1.80957132525524e-07,8.439958523679093e-06,0.24999995656910834,0.24999151661058433,,
carbon_low,16.0,0.9999911054648514,0.9999941979012227,1.5719172369650794e-07,1.637369437725798e-07,7.842031971747314e-06,0.24999996070207026,0.24999211867009813,,
carbon_low,16.1,0.999991735694949,0.9999946090295683,1.422330684343166e-07,1.481554478052792e-07,7.2863694948732375e-06,0.249999964441734,0.24999267807223885,,
carbon_low,16.2,0.9999923213681143,0.9999949910898699,1.286978995579528e-07,1.3405670629233186e-07,6.769992865336168e-06,0.2499999678255262,0.24999319783266066,,
carbon_low,16.3,0.9999928656250581,0.9999953461312073,1.1645075723035521e-07,1.212996197798491e-07,6.290132841009297e-06,0.24999997088731168,0.2499936807544705,,
carbon_low,16.400000000000002,0.9999933713860163,0.9999956760588021,1.0536907188028414e-07,1.0975651568314762e-07,5.844214585489986e-06,0.24999997365773297,0.24999412944314725,,
carbon_low,16.5,0.9999938413661393,0.9999959826440626,9.534193760127608e-08,9.93118706333915e-08,5.429844097185886e-06,0.2499999761645165,0.24999454632041923,,
carbon_low,16.6,0.9999942780898171,0.999996267533929,8.626900226603871e-08,8.986115439599853e-08,5.0447955783339845e-06,0.24999997843275043,0.249994933637172,,
carbon_low,16.7,0.999994683904009,0.999996532259576,7.805946325110344e-08,8.130978379379651e-08,4.686999679572653e-06,0.24999998048513528,0.24999529348545557,,
carbon_low,16.8,0.9999950609906518,0.9999967782445047,7.063115872306204e-08,7.357217616832402e-08,4.35453256002543e-06,0.24999998234221138,0.24999562780965134,,
carbon_low,16.900000000000002,0.9999954113782044,0.9999970068120799,6.390974539375348e-08,6.657089290844277e-08,4.045605706909708e-06,0.24999998402256457,0.2499959384168578,,
carbon_low,17.0,0.9999957369523895,0.9999972191925378,5.78279545168322e-08,6.023586447644533e-08,3.7585564624689396e-06,0.24999998554301228,0.24999622698654997,,
carbon_low,17.1,0.9999960394661918,0.9999974165295098,5.2324918680949924e-08,5.450368917718625e-08,3.4918392095633845e-06,0.24999998691877118,0.24999649507956184,,
carbon_low,17.2,0.9999963205491575,0.9999975998860912,4.734556266310529e-08,4.931699865353256e-08,3.2440171705558146e-06,0.2499999881636102,0.24999674414644008,,
carbon_low,17.3,0.9999965817160484,0.9999977702504882,4.284005224664894e-08,4.462388375901306e-08,3.013754777210373e-06,0.24999998928998773,0.24999697553521105,,
carbon_low,17.400000000000002,0.9999968243748911,0.999997928541269,3.876329548840813e-08,4.0377375062638763e-08,2.799810572200215e-06,0.24999999030917694,0.2499971904986052,,
carbon_low,17.5,0.9999970498344659,0.9999980756122514,3.507449144417401e-08,3.653497278747031e-08,2.601030605503879e-06,0.249999991231378,0.24999739020077302,,
carbon_low,17.6,0.9999972593112756,0.9999982122570495,3.173672183666475e-08,3.3058221479128155e-08,2.416342291475986e-06,0.24999999206582055,0.2499975757235295,,
carbon_low,17.7,0.9999974539360237,0.9999983392133006,2.8716581579761065e-08,2.991232514799656e-08,2.24474869471528e-06,0.2499999928208555,0.24999774807216144,,
carbon_low,17.8,0.999997634759643,0.9999984571665979,2.5983844461610817e-08,2.7065799033846713e-08,2.085323215033238e-06,0.24999999350403976,0.2499979081808255,,
carbon_low,17.900000000000002,0.999997802758902,0.9999985667541506,2.3511160641018606e-08,2.4490154508058077e-08,1.9372046438607077e-06,0.24999999412221072,0.24999805691756766,,
carbon_low,18.0,0.9999979588416203,0.9999986685681836,2.1273782929869433e-08,2.2159613960194733e-08,1.7995925663264181e-06,0.24999999468155507,0.24999819508898968,,
carbon_low,18.1,0.9999981038515177,0.9999987631591051,1.924931912239088e-08,2.005085281573339e-08,1.6717430850101618e-06,0.24999999518767102,0.249998323444587,,
carbon_low,18.2,0.999998238572724,0.9999988510384449,1.741750789270184e-08,1.8142766103227975e-08,1.5529648430225597e-06,0.24999999564562372,0.2499984426807817,,
carbon_low,18.3,0.9999983637339738,0.9999989326815957,1.576001601793783e-08,1.641625723485149e-08,1.442615325600597e-06,0.24999999605999662,0.2499985534446721,,
carbon_low,18.400000000000002,0.9999984800125082,0.9999990085303547,1.4260254897651416e-08,1.4854046886544725e-08,1.3400974208415377e-06,0.24999999643493673,0.24999865633751708,,
carbon_low,18.5,0.9999985880377003,0.9999990789952921,1.2903214533281149e-08,1.3440500065131697e-08,1.244856221533366e-06,0.2499999967741967,0.24999875191797638,,
carbon_low,18.6,0.9999986883944291,0.9999991444579497,1.1675313306210782e-08,1.2161469631761659e-08,1.1563760512849856e-06,0.24999999708117204,0.24999884070512196,,
carbon_low,18.7,0.9999987816262148,0.9999992052728888,1.0564262051039967e-08,1.1004154715716695e-08,1.0741776993195094e-06,0.24999999735893474,0.2499989231812368,,
carbon_low,18.8,0.9999988682381356,0.9999992617695916,9.558941063743005e-09,9.956972601633297e-09,9.978158493748015e-07,0.24999999761026498,0.24999899979441698,,
carbon_low,18.900000000000002,0.9999989486995381,0.9999993142542313,8.649288813838915e-09,9.009442808020426e-09,9.268766891627695e-07,0.24999999783767804,0.24999907096099028,,
carbon_low,19.0,0.999999023446559,0.9999993630113134,7.826201246821071e-09,8.152082196956944e-09,8.609756877769501e-07,0.24999999804344994,0.2499991370677635,,
carbon_low,19.1,0.9999990928844682,0.9999994083052102,7.0814406690783175e-09,7.376310065245905e-09,7.997555293120529e-07,0.24999999822964028,0.24999919847411206,,
carbon_low,19.200000000000003,0.9999991573898468,0.9999994503815758,6.40755330343662e-09,6.674362267192456e-09,7.428841917731769e-07,0.2499999983981121,0.24999925551392144,,
carbon_low,19.3,0.9999992173126147,0.9999994894686733,5.797794690221941e-09,6.039213509555396e-09,6.900531611105504e-07,0.2499999985505519,0.24999930849739174,,
carbon_low,19.400000000000002,0.999999272977911,0.9999995257785997,5.2460621872611665e-09,5.464507041007046e-09,6.409757709218137e-07,0.24999999868848505,0.24999935771271514,,
carbon_low,19.5,0.9999993246878478,0.9999995595084299,4.746833893282087e-09,4.944491032437598e-09,5.953856590213745e-07,0.24999999881329193,0.2499994034276341,,
carbon_low,19.6,0.9999993727231338,0.9999995908412761,4.295113383456448e-09,4.47396101139932e-09,5.530353326885566e-07,0.24999999892622204,0.24999944589089054,,
carbon_low,19.700000000000003,0.9999994173445892,0.9999996199472774,3.8863797039981e-09,4.0482077745751325e-09,5.136948349764099e-07,0.24999999902840525,0.24999948533357175,,
carbon_low,19.8,0.9999994587945522,0.9999996469845144,3.516542125358886e-09,3.66297025697819e-09,4.771505049936621e-07,0.24999999912086462,0.24999952197036124,,
carbon_low,19.900000000000002,0.9999994972981833,0.999999672099864,3.1818992011890975e-09,3.3143928861954403e-09,4.432038255664256e-07,0.24999999920452537,0.24999955600070134,,
carbon_low,20.0,0.9999995330646837,0.9999996954297908,2.87910172332087e-09,2.998986994874008e-09,4.1167035214617214e-07,0.24999999928022468,0.24999958760987412,,
carbon_high,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,
carbon_high,0.1,0.46388307793863404,0.562910104888997,0.9321854447713991,0.9329004560348786,0.5166755596105478,0.5425164418288075,0.025840882218259746,,
carbon_high,0.2,0.22941229442618266,0.40129187135251476,0.8990294661058607,0.9025367484267683,0.7289313058508184,0.807764271153115,0.07883296530229635,,
carbon_high,0.30000000000000004,0.1252201397708386,0.3339428564370478,0.8795934617152721,0.8872897532862534,0.8207090410724547,0.9632523062778227,0.14254326520536842,,
carbon_high,0.4,0.07865930163562848,0.30506965925611546,0.8660131401783762,0.8785620876896101,0.861100169910646,1.0718948785729905,0.21079470866234423,,
carbon_high,0.5,0.057872094536609076,0.2929697929464562,0.8550301064119257,0.8727062501769234,0.87877634014412,1.1597591487045946,0.2809828085604741,,
carbon_high,0.6000000000000001,0.048725048638118135,0.2884176103422914,0.8452289913084077,0.8681220142109474,0.8862136169451874,1.23816806953274,0.35195445258755104,,
carbon_high,0.7000000000000001,0.044881903905322436,0.2873227898630397,0.8359797344217778,0.8640933720765117,0.8889757545263528,1.3121621246257784,0.42318637009942506,,
carbon_high,0.8,0.043477016238423496,0.2878324344268161,0.8269978547896168,0.8602957710350838,0.88957969990864,1.3840171616830643,0.4944374617744237,,
carbon_high,0.9,0.043204681301864764,0.2890965471343447,0.8181537043519269,0.8565806008395005,0.8891751516649793,1.454770365184582,0.5655952135196022,,
carbon_high,1.0,0.04346602923624935,0.29072176392752086,0.8093878026372748,0.8528791515563818,0.8882912424200623,1.5248975789017982,0.6366063364817363,,
carbon_high,1.1,0.0439847328916633,0.29252474288922076,0.800672736417711,0.8491592901969465,0.8871730706906789,1.5946181086583107,0.7074450379676316,,
carbon_high,1.2000000000000002,0.0446326053922597,0.29441948402867246,0.7919958509578316,0.8454057442570289,0.8859348151423287,1.6640331923373446,0.7780983771950163,,
carbon_high,1.3,0.04534992325838729,0.2963654034699791,0.7833513276447159,0.8416110632982339,0.8846299209714572,1.7331893788422699,0.8485594578708129,,
carbon_high,1.4000000000000001,0.046108797841823715,0.2983432375585189,0.7747365339309931,0.8377714485285598,0.8832834850869161,1.8021077285520524,0.9188242434651368,,
carbon_high,1.5,0.04689623485984758,0.30034379096333624,0.7661503312741906,0.8338848167229105,0.8819072915538243,1.8707973498064703,0.988890058252648,,
carbon_high,1.6,0.047706252968934326,0.3023626510629923,0.7575922860607733,0.8299498961150842,0.8805068339010288,1.9392617115138089,1.0587548776127846,,
carbon_high,1.7000000000000002,0.048536195387787445,0.3043976905483865,0.7490622994662235,0.8259658018084706,0.8790846142359388,2.0075016042702076,1.1284169900342733,,
carbon_high,1.8,0.0493849937010339,0.30644788065778755,0.7405604328213048,0.8219318353281903,0.8776417022413338,2.075516537429557,1.197874835188228,,
